   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    2481  7.04959247E-02  4.97199710E-03  2.47679808E-05  6.66029879E-01  1.44629760E-25  0.00000000E+00 -6.09114157E+00 -5.85011251E+00  0.00000000E+00
    2491  7.04780989E-02  4.96950487E-03  2.47435951E-05  6.66023966E-01  1.45922255E-25  0.00000000E+00 -6.09114354E+00 -5.85010300E+00  0.00000000E+00
    2501  7.04602002E-02  4.96700340E-03  2.47191372E-05  6.66017940E-01  1.47239128E-25  0.00000000E+00 -6.09114551E+00 -5.85009346E+00  0.00000000E+00
    2511  7.04422264E-02  4.96449239E-03  2.46946046E-05  6.66011800E-01  1.48581082E-25  0.00000000E+00 -6.09114748E+00 -5.85008391E+00  0.00000000E+00
    2521  7.04241754E-02  4.96197156E-03  2.46699948E-05  6.66005542E-01  1.49948830E-25  0.00000000E+00 -6.09114946E+00 -5.85007434E+00  0.00000000E+00
    2531  7.04060450E-02  4.95944064E-03  2.46453054E-05  6.65999162E-01  1.51343095E-25  0.00000000E+00 -6.09115144E+00 -5.85006475E+00  0.00000000E+00
    2541  7.03878331E-02  4.95689933E-03  2.46205339E-05  6.65992657E-01  1.52764606E-25  0.00000000E+00 -6.09115343E+00 -5.85005514E+00  0.00000000E+00
    2551  7.03695375E-02  4.95434736E-03  2.45956781E-05  6.65986024E-01  1.54214095E-25  0.00000000E+00 -6.09115542E+00 -5.85004552E+00  0.00000000E+00
    2561  7.03511563E-02  4.95178448E-03  2.45707356E-05  6.65979259E-01  1.55692294E-25  0.00000000E+00 -6.09115741E+00 -5.85003587E+00  0.00000000E+00
    2571  7.03326874E-02  4.94921040E-03  2.45457041E-05  6.65972360E-01  1.57199935E-25  0.00000000E+00 -6.09115941E+00 -5.85002620E+00  0.00000000E+00
    2581  7.03141289E-02  4.94662490E-03  2.45205817E-05  6.65965322E-01  1.58737743E-25  0.00000000E+00 -6.09116142E+00 -5.85001651E+00  0.00000000E+00
    2591  7.02954789E-02  4.94402771E-03  2.44953663E-05  6.65958142E-01  1.60306435E-25  0.00000000E+00 -6.09116342E+00 -5.85000680E+00  0.00000000E+00
    2601  7.02767357E-02  4.94141862E-03  2.44700559E-05  6.65950817E-01  1.61906715E-25  0.00000000E+00 -6.09116544E+00 -5.84999707E+00  0.00000000E+00
    2611  7.02578974E-02  4.93879740E-03  2.44446489E-05  6.65943345E-01  1.63539270E-25  0.00000000E+00 -6.09116746E+00 -5.84998733E+00  0.00000000E+00
    2621  7.02389627E-02  4.93616386E-03  2.44191437E-05  6.65935721E-01  1.65204764E-25  0.00000000E+00 -6.09116948E+00 -5.84997756E+00  0.00000000E+00
    2631  7.02199299E-02  4.93351781E-03  2.43935387E-05  6.65927943E-01  1.66903840E-25  0.00000000E+00 -6.09117151E+00 -5.84996777E+00  0.00000000E+00
    2641  7.02007978E-02  4.93085909E-03  2.43678328E-05  6.65920007E-01  1.68637108E-25  0.00000000E+00 -6.09117354E+00 -5.84995797E+00  0.00000000E+00
    2651  7.01815652E-02  4.92818755E-03  2.43420249E-05  6.65911911E-01  1.70405144E-25  0.00000000E+00 -6.09117558E+00 -5.84994814E+00  0.00000000E+00
    2661  7.01622310E-02  4.92550307E-03  2.43161140E-05  6.65903653E-01  1.72208484E-25  0.00000000E+00 -6.09117762E+00 -5.84993829E+00  0.00000000E+00
    2671  7.01427945E-02  4.92280555E-03  2.42900995E-05  6.65895230E-01  1.74047622E-25  0.00000000E+00 -6.09117967E+00 -5.84992843E+00  0.00000000E+00
    2681  7.01232548E-02  4.92009490E-03  2.42639810E-05  6.65886640E-01  1.75923001E-25  0.00000000E+00 -6.09118172E+00 -5.84991855E+00  0.00000000E+00
    2691  7.01036115E-02  4.91737108E-03  2.42377582E-05  6.65877880E-01  1.77835012E-25  0.00000000E+00 -6.09118377E+00 -5.84990864E+00  0.00000000E+00
    2701  7.00838643E-02  4.91463406E-03  2.42114312E-05  6.65868949E-01  1.79783989E-25  0.00000000E+00 -6.09118583E+00 -5.84989872E+00  0.00000000E+00
    2711  7.00640131E-02  4.91188383E-03  2.41850003E-05  6.65859845E-01  1.81770201E-25  0.00000000E+00 -6.09118790E+00 -5.84988878E+00  0.00000000E+00
    2721  7.00440579E-02  4.90912043E-03  2.41584661E-05  6.65850568E-01  1.83793854E-25  0.00000000E+00 -6.09118997E+00 -5.84987882E+00  0.00000000E+00
    2731  7.00239991E-02  4.90634392E-03  2.41318292E-05  6.65841116E-01  1.85855081E-25  0.00000000E+00 -6.09119204E+00 -5.84986885E+00  0.00000000E+00
    2741  7.00038371E-02  4.90355438E-03  2.41050908E-05  6.65831488E-01  1.87953946E-25  0.00000000E+00 -6.09119412E+00 -5.84985886E+00  0.00000000E+00
    2751  6.99835728E-02  4.90075193E-03  2.40782521E-05  6.65821685E-01  1.90090432E-25  0.00000000E+00 -6.09119621E+00 -5.84984885E+00  0.00000000E+00
    2761  6.99632070E-02  4.89793670E-03  2.40513149E-05  6.65811706E-01  1.92264447E-25  0.00000000E+00 -6.09119830E+00 -5.84983882E+00  0.00000000E+00
    2771  6.99427410E-02  4.89510889E-03  2.40242809E-05  6.65801552E-01  1.94475816E-25  0.00000000E+00 -6.09120039E+00 -5.84982878E+00  0.00000000E+00
    2781  6.99221762E-02  4.89226867E-03  2.39971522E-05  6.65791223E-01  1.96724284E-25  0.00000000E+00 -6.09120248E+00 -5.84981872E+00  0.00000000E+00
    2791  6.99015140E-02  4.88941630E-03  2.39699311E-05  6.65780720E-01  1.99009513E-25  0.00000000E+00 -6.09120458E+00 -5.84980865E+00  0.00000000E+00
    2801  6.98807564E-02  4.88655203E-03  2.39426203E-05  6.65770046E-01  2.01331081E-25  0.00000000E+00 -6.09120669E+00 -5.84979856E+00  0.00000000E+00
    2811  6.98599054E-02  4.88367613E-03  2.39152226E-05  6.65759201E-01  2.03688483E-25  0.00000000E+00 -6.09120879E+00 -5.84978847E+00  0.00000000E+00
    2821  6.98389632E-02  4.88078893E-03  2.38877409E-05  6.65748188E-01  2.06081133E-25  0.00000000E+00 -6.09121090E+00 -5.84977835E+00  0.00000000E+00
    2831  6.98179321E-02  4.87789076E-03  2.38601786E-05  6.65737009E-01  2.08508367E-25  0.00000000E+00 -6.09121302E+00 -5.84976823E+00  0.00000000E+00
    2841  6.97968147E-02  4.87498197E-03  2.38325391E-05  6.65725667E-01  2.10969439E-25  0.00000000E+00 -6.09121513E+00 -5.84975809E+00  0.00000000E+00
    2851  6.97756138E-02  4.87206294E-03  2.38048259E-05  6.65714165E-01  2.13463531E-25  0.00000000E+00 -6.09121725E+00 -5.84974795E+00  0.00000000E+00
    2861  6.97543322E-02  4.86913408E-03  2.37770430E-05  6.65702506E-01  2.15989752E-25  0.00000000E+00 -6.09121937E+00 -5.84973779E+00  0.00000000E+00
    2871  6.97329730E-02  4.86619580E-03  2.37491941E-05  6.65690696E-01  2.18547142E-25  0.00000000E+00 -6.09122150E+00 -5.84972762E+00  0.00000000E+00
    2881  6.97115394E-02  4.86324853E-03  2.37212835E-05  6.65678736E-01  2.21134677E-25  0.00000000E+00 -6.09122363E+00 -5.84971745E+00  0.00000000E+00
    2891  6.96900345E-02  4.86029272E-03  2.36933151E-05  6.65666632E-01  2.23751274E-25  0.00000000E+00 -6.09122575E+00 -5.84970727E+00  0.00000000E+00
    2901  6.96684618E-02  4.85732884E-03  2.36652934E-05  6.65654389E-01  2.26395795E-25  0.00000000E+00 -6.09122789E+00 -5.84969708E+00  0.00000000E+00
    2911  6.96468247E-02  4.85435734E-03  2.36372226E-05  6.65642010E-01  2.29067051E-25  0.00000000E+00 -6.09123002E+00 -5.84968688E+00  0.00000000E+00
    2921  6.96251268E-02  4.85137872E-03  2.36091072E-05  6.65629502E-01  2.31763809E-25  0.00000000E+00 -6.09123215E+00 -5.84967668E+00  0.00000000E+00
    2931  6.96033716E-02  4.84839346E-03  2.35809517E-05  6.65616868E-01  2.34484797E-25  0.00000000E+00 -6.09123429E+00 -5.84966648E+00  0.00000000E+00
    2941  6.95815628E-02  4.84540205E-03  2.35527605E-05  6.65604116E-01  2.37228707E-25  0.00000000E+00 -6.09123642E+00 -5.84965627E+00  0.00000000E+00
    2951  6.95597041E-02  4.84240498E-03  2.35245381E-05  6.65591249E-01  2.39994206E-25  0.00000000E+00 -6.09123856E+00 -5.84964606E+00  0.00000000E+00
    2961  6.95377990E-02  4.83940277E-03  2.34962891E-05  6.65578273E-01  2.42779935E-25  0.00000000E+00 -6.09124070E+00 -5.84963584E+00  0.00000000E+00
    2971  6.95158514E-02  4.83639589E-03  2.34680179E-05  6.65565195E-01  2.45584519E-25  0.00000000E+00 -6.09124284E+00 -5.84962563E+00  0.00000000E+00
    2981  6.94938649E-02  4.83338486E-03  2.34397290E-05  6.65552020E-01  2.48406569E-25  0.00000000E+00 -6.09124498E+00 -5.84961542E+00  0.00000000E+00
    2991  6.94718432E-02  4.83037015E-03  2.34114269E-05  6.65538754E-01  2.51244692E-25  0.00000000E+00 -6.09124712E+00 -5.84960521E+00  0.00000000E+00
    3001  6.94497900E-02  4.82735228E-03  2.33831158E-05  6.65525402E-01  2.54097489E-25  0.00000000E+00 -6.09124925E+00 -5.84959499E+00  0.00000000E+00
    3011  6.94277088E-02  4.82433170E-03  2.33548002E-05  6.65511970E-01  2.56963564E-25  0.00000000E+00 -6.09125139E+00 -5.84958479E+00  0.00000000E+00
    3021  6.94056032E-02  4.82130892E-03  2.33264843E-05  6.65498465E-01  2.59841529E-25  0.00000000E+00 -6.09125353E+00 -5.84957458E+00  0.00000000E+00
    3031  6.93834769E-02  4.81828439E-03  2.32981722E-05  6.65484892E-01  2.62730005E-25  0.00000000E+00 -6.09125567E+00 -5.84956438E+00  0.00000000E+00
    3041  6.93613332E-02  4.81525858E-03  2.32698681E-05  6.65471256E-01  2.65627629E-25  0.00000000E+00 -6.09125781E+00 -5.84955418E+00  0.00000000E+00
    3051  6.93391755E-02  4.81223193E-03  2.32415758E-05  6.65457564E-01  2.68533055E-25  0.00000000E+00 -6.09125994E+00 -5.84954399E+00  0.00000000E+00
    3061  6.93170072E-02  4.80920491E-03  2.32132994E-05  6.65443822E-01  2.71444960E-25  0.00000000E+00 -6.09126208E+00 -5.84953381E+00  0.00000000E+00
    3071  6.92948315E-02  4.80617792E-03  2.31850425E-05  6.65430034E-01  2.74362042E-25  0.00000000E+00 -6.09126421E+00 -5.84952363E+00  0.00000000E+00
    3081  6.92726516E-02  4.80315140E-03  2.31568088E-05  6.65416206E-01  2.77283030E-25  0.00000000E+00 -6.09126634E+00 -5.84951346E+00  0.00000000E+00
    3091  6.92504707E-02  4.80012576E-03  2.31286019E-05  6.65402343E-01  2.80206679E-25  0.00000000E+00 -6.09126848E+00 -5.84950330E+00  0.00000000E+00
    3101  6.92282916E-02  4.79710139E-03  2.31004253E-05  6.65388452E-01  2.83131778E-25  0.00000000E+00 -6.09127060E+00 -5.84949315E+00  0.00000000E+00
    3111  6.92061174E-02  4.79407868E-03  2.30722822E-05  6.65374536E-01  2.86057147E-25  0.00000000E+00 -6.09127273E+00 -5.84948301E+00  0.00000000E+00
    3121  6.91839509E-02  4.79105799E-03  2.30441759E-05  6.65360601E-01  2.88981641E-25  0.00000000E+00 -6.09127486E+00 -5.84947288E+00  0.00000000E+00
    3131  6.91617947E-02  4.78803970E-03  2.30161095E-05  6.65346651E-01  2.91904153E-25  0.00000000E+00 -6.09127698E+00 -5.84946276E+00  0.00000000E+00
    3141  6.91396516E-02  4.78502414E-03  2.29880858E-05  6.65332692E-01  2.94823611E-25  0.00000000E+00 -6.09127910E+00 -5.84945265E+00  0.00000000E+00
    3151  6.91175241E-02  4.78201165E-03  2.29601079E-05  6.65318728E-01  2.97738982E-25  0.00000000E+00 -6.09128122E+00 -5.84944255E+00  0.00000000E+00
    3161  6.90954146E-02  4.77900254E-03  2.29321783E-05  6.65304764E-01  3.00649269E-25  0.00000000E+00 -6.09128334E+00 -5.84943247E+00  0.00000000E+00
    3171  6.90733254E-02  4.77599714E-03  2.29042997E-05  6.65290802E-01  3.03553518E-25  0.00000000E+00 -6.09128545E+00 -5.84942240E+00  0.00000000E+00
    3181  6.90512590E-02  4.77299573E-03  2.28764746E-05  6.65276849E-01  3.06450809E-25  0.00000000E+00 -6.09128757E+00 -5.84941234E+00  0.00000000E+00
    3191  6.90292173E-02  4.76999859E-03  2.28487053E-05  6.65262907E-01  3.09340265E-25  0.00000000E+00 -6.09128968E+00 -5.84940230E+00  0.00000000E+00
    3201  6.90072026E-02  4.76700600E-03  2.28209942E-05  6.65248981E-01  3.12221046E-25  0.00000000E+00 -6.09129178E+00 -5.84939227E+00  0.00000000E+00
    3211  6.89852168E-02  4.76401822E-03  2.27933433E-05  6.65235074E-01  3.15092352E-25  0.00000000E+00 -6.09129389E+00 -5.84938226E+00  0.00000000E+00
    3221  6.89632617E-02  4.76103548E-03  2.27657547E-05  6.65221189E-01  3.17953419E-25  0.00000000E+00 -6.09129599E+00 -5.84937226E+00  0.00000000E+00
    3231  6.89413393E-02  4.75805802E-03  2.27382304E-05  6.65207330E-01  3.20803525E-25  0.00000000E+00 -6.09129809E+00 -5.84936228E+00  0.00000000E+00
    3241  6.89194511E-02  4.75508607E-03  2.27107721E-05  6.65193501E-01  3.23641981E-25  0.00000000E+00 -6.09130018E+00 -5.84935232E+00  0.00000000E+00
    3251  6.88975990E-02  4.75211984E-03  2.26833816E-05  6.65179703E-01  3.26468137E-25  0.00000000E+00 -6.09130228E+00 -5.84934237E+00  0.00000000E+00
    3261  6.88757843E-02  4.74915952E-03  2.26560606E-05  6.65165941E-01  3.29281378E-25  0.00000000E+00 -6.09130437E+00 -5.84933244E+00  0.00000000E+00
    3271  6.88540087E-02  4.74620531E-03  2.26288105E-05  6.65152216E-01  3.32081125E-25  0.00000000E+00 -6.09130645E+00 -5.84932253E+00  0.00000000E+00
    3281  6.88322734E-02  4.74325738E-03  2.26016328E-05  6.65138532E-01  3.34866832E-25  0.00000000E+00 -6.09130854E+00 -5.84931263E+00  0.00000000E+00
    3291  6.88105799E-02  4.74031591E-03  2.25745288E-05  6.65124891E-01  3.37637989E-25  0.00000000E+00 -6.09131062E+00 -5.84930275E+00  0.00000000E+00
    3301  6.87889294E-02  4.73738105E-03  2.25474998E-05  6.65111295E-01  3.40394115E-25  0.00000000E+00 -6.09131270E+00 -5.84929290E+00  0.00000000E+00
    3311  6.87673230E-02  4.73445295E-03  2.25205471E-05  6.65097746E-01  3.43134762E-25  0.00000000E+00 -6.09131477E+00 -5.84928306E+00  0.00000000E+00
    3321  6.87457619E-02  4.73153176E-03  2.24936716E-05  6.65084247E-01  3.45859514E-25  0.00000000E+00 -6.09131684E+00 -5.84927324E+00  0.00000000E+00
    3331  6.87242472E-02  4.72861760E-03  2.24668744E-05  6.65070799E-01  3.48567982E-25  0.00000000E+00 -6.09131891E+00 -5.84926343E+00  0.00000000E+00
    3341  6.87027797E-02  4.72571061E-03  2.24401565E-05  6.65057405E-01  3.51259807E-25  0.00000000E+00 -6.09132098E+00 -5.84925365E+00  0.00000000E+00
    3351  6.86813605E-02  4.72281088E-03  2.24135187E-05  6.65044066E-01  3.53934657E-25  0.00000000E+00 -6.09132304E+00 -5.84924389E+00  0.00000000E+00
    3361  6.86599904E-02  4.71991854E-03  2.23869618E-05  6.65030784E-01  3.56592225E-25  0.00000000E+00 -6.09132510E+00 -5.84923414E+00  0.00000000E+00
    3371  6.86386701E-02  4.71703368E-03  2.23604867E-05  6.65017560E-01  3.59232232E-25  0.00000000E+00 -6.09132716E+00 -5.84922442E+00  0.00000000E+00
    3381  6.86174005E-02  4.71415640E-03  2.23340939E-05  6.65004395E-01  3.61854421E-25  0.00000000E+00 -6.09132921E+00 -5.84921472E+00  0.00000000E+00
    3391  6.85961823E-02  4.71128677E-03  2.23077840E-05  6.64991292E-01  3.64458560E-25  0.00000000E+00 -6.09133126E+00 -5.84920503E+00  0.00000000E+00
    3401  6.85750161E-02  4.70842489E-03  2.22815578E-05  6.64978250E-01  3.67044439E-25  0.00000000E+00 -6.09133331E+00 -5.84919537E+00  0.00000000E+00
    3411  6.85539025E-02  4.70557081E-03  2.22554155E-05  6.64965272E-01  3.69611867E-25  0.00000000E+00 -6.09133535E+00 -5.84918572E+00  0.00000000E+00
    3421  6.85328420E-02  4.70272462E-03  2.22293578E-05  6.64952358E-01  3.72160677E-25  0.00000000E+00 -6.09133739E+00 -5.84917610E+00  0.00000000E+00
    3431  6.85118352E-02  4.69988636E-03  2.22033850E-05  6.64939510E-01  3.74690719E-25  0.00000000E+00 -6.09133943E+00 -5.84916650E+00  0.00000000E+00
    3441  6.84908826E-02  4.69705610E-03  2.21774974E-05  6.64926728E-01  3.77201861E-25  0.00000000E+00 -6.09134146E+00 -5.84915692E+00  0.00000000E+00
    3451  6.84699845E-02  4.69423389E-03  2.21516954E-05  6.64914012E-01  3.79693991E-25  0.00000000E+00 -6.09134349E+00 -5.84914736E+00  0.00000000E+00
    3461  6.84491414E-02  4.69141977E-03  2.21259793E-05  6.64901365E-01  3.82167012E-25  0.00000000E+00 -6.09134552E+00 -5.84913782E+00  0.00000000E+00
    3471  6.84283536E-02  4.68861378E-03  2.21003492E-05  6.64888786E-01  3.84620842E-25  0.00000000E+00 -6.09134755E+00 -5.84912830E+00  0.00000000E+00
    3481  6.84076215E-02  4.68581596E-03  2.20748054E-05  6.64876275E-01  3.87055416E-25  0.00000000E+00 -6.09134957E+00 -5.84911880E+00  0.00000000E+00
    3491  6.83869453E-02  4.68302634E-03  2.20493480E-05  6.64863835E-01  3.89470682E-25  0.00000000E+00 -6.09135159E+00 -5.84910932E+00  0.00000000E+00
    3501  6.83663253E-02  4.68024495E-03  2.20239772E-05  6.64851464E-01  3.91866600E-25  0.00000000E+00 -6.09135361E+00 -5.84909986E+00  0.00000000E+00
    3511  6.83457617E-02  4.67747181E-03  2.19986929E-05  6.64839163E-01  3.94243144E-25  0.00000000E+00 -6.09135563E+00 -5.84909042E+00  0.00000000E+00
    3521  6.83252548E-02  4.67470694E-03  2.19734954E-05  6.64826934E-01  3.96600301E-25  0.00000000E+00 -6.09135764E+00 -5.84908101E+00  0.00000000E+00
    3531  6.83048046E-02  4.67195036E-03  2.19483846E-05  6.64814775E-01  3.98938068E-25  0.00000000E+00 -6.09135965E+00 -5.84907161E+00  0.00000000E+00
    3541  6.82844114E-02  4.66920209E-03  2.19233604E-05  6.64802688E-01  4.01256450E-25  0.00000000E+00 -6.09136165E+00 -5.84906224E+00  0.00000000E+00
    3551  6.82640753E-02  4.66646213E-03  2.18984230E-05  6.64790672E-01  4.03555465E-25  0.00000000E+00 -6.09136366E+00 -5.84905289E+00  0.00000000E+00
    3561  6.82437963E-02  4.66373049E-03  2.18735722E-05  6.64778728E-01  4.05835139E-25  0.00000000E+00 -6.09136566E+00 -5.84904355E+00  0.00000000E+00
    3571  6.82235747E-02  4.66100717E-03  2.18488080E-05  6.64766856E-01  4.08095507E-25  0.00000000E+00 -6.09136766E+00 -5.84903424E+00  0.00000000E+00
    3581  6.82034103E-02  4.65829219E-03  2.18241302E-05  6.64755055E-01  4.10336610E-25  0.00000000E+00 -6.09136966E+00 -5.84902495E+00  0.00000000E+00
    3591  6.81833034E-02  4.65558554E-03  2.17995388E-05  6.64743327E-01  4.12558499E-25  0.00000000E+00 -6.09137165E+00 -5.84901568E+00  0.00000000E+00
    3601  6.81632539E-02  4.65288721E-03  2.17750337E-05  6.64731671E-01  4.14761230E-25  0.00000000E+00 -6.09137364E+00 -5.84900643E+00  0.00000000E+00
    3611  6.81432618E-02  4.65019721E-03  2.17506146E-05  6.64720086E-01  4.16944865E-25  0.00000000E+00 -6.09137563E+00 -5.84899720E+00  0.00000000E+00
    3621  6.81233271E-02  4.64751553E-03  2.17262815E-05  6.64708574E-01  4.19109474E-25  0.00000000E+00 -6.09137762E+00 -5.84898799E+00  0.00000000E+00
    3631  6.81034498E-02  4.64484216E-03  2.17020341E-05  6.64697134E-01  4.21255130E-25  0.00000000E+00 -6.09137961E+00 -5.84897880E+00  0.00000000E+00
    3641  6.80836300E-02  4.64217709E-03  2.16778723E-05  6.64685765E-01  4.23381913E-25  0.00000000E+00 -6.09138159E+00 -5.84896963E+00  0.00000000E+00
    3651  6.80638674E-02  4.63952031E-03  2.16537958E-05  6.64674469E-01  4.25489905E-25  0.00000000E+00 -6.09138357E+00 -5.84896048E+00  0.00000000E+00
    3661  6.80441622E-02  4.63687181E-03  2.16298044E-05  6.64663244E-01  4.27579195E-25  0.00000000E+00 -6.09138555E+00 -5.84895135E+00  0.00000000E+00
    3671  6.80245142E-02  4.63423158E-03  2.16058980E-05  6.64652091E-01  4.29649874E-25  0.00000000E+00 -6.09138753E+00 -5.84894224E+00  0.00000000E+00
    3681  6.80049234E-02  4.63159959E-03  2.15820763E-05  6.64641008E-01  4.31702037E-25  0.00000000E+00 -6.09138950E+00 -5.84893315E+00  0.00000000E+00
    3691  6.79853897E-02  4.62897584E-03  2.15583390E-05  6.64629998E-01  4.33735782E-25  0.00000000E+00 -6.09139148E+00 -5.84892409E+00  0.00000000E+00
    3701  6.79659129E-02  4.62636030E-03  2.15346858E-05  6.64619058E-01  4.35751212E-25  0.00000000E+00 -6.09139345E+00 -5.84891504E+00  0.00000000E+00
    3711  6.79464930E-02  4.62375296E-03  2.15111166E-05  6.64608189E-01  4.37748430E-25  0.00000000E+00 -6.09139542E+00 -5.84890600E+00  0.00000000E+00
    3721  6.79271300E-02  4.62115380E-03  2.14876310E-05  6.64597390E-01  4.39727542E-25  0.00000000E+00 -6.09139739E+00 -5.84889699E+00  0.00000000E+00
    3731  6.79078236E-02  4.61856280E-03  2.14642288E-05  6.64586662E-01  4.41688659E-25  0.00000000E+00 -6.09139936E+00 -5.84888800E+00  0.00000000E+00
    3741  6.78885737E-02  4.61597993E-03  2.14409097E-05  6.64576004E-01  4.43631890E-25  0.00000000E+00 -6.09140132E+00 -5.84887903E+00  0.00000000E+00
    3751  6.78693803E-02  4.61340518E-03  2.14176733E-05  6.64565415E-01  4.45557351E-25  0.00000000E+00 -6.09140329E+00 -5.84887007E+00  0.00000000E+00
    3761  6.78502431E-02  4.61083852E-03  2.13945195E-05  6.64554897E-01  4.47465155E-25  0.00000000E+00 -6.09140525E+00 -5.84886114E+00  0.00000000E+00
    3771  6.78311621E-02  4.60827992E-03  2.13714478E-05  6.64544447E-01  4.49355422E-25  0.00000000E+00 -6.09140721E+00 -5.84885222E+00  0.00000000E+00
    3781  6.78121371E-02  4.60572937E-03  2.13484580E-05  6.64534067E-01  4.51228269E-25  0.00000000E+00 -6.09140918E+00 -5.84884332E+00  0.00000000E+00
    3791  6.77931680E-02  4.60318684E-03  2.13255497E-05  6.64523755E-01  4.53083819E-25  0.00000000E+00 -6.09141114E+00 -5.84883444E+00  0.00000000E+00
    3801  6.77742545E-02  4.60065230E-03  2.13027227E-05  6.64513511E-01  4.54922195E-25  0.00000000E+00 -6.09141309E+00 -5.84882558E+00  0.00000000E+00
    3811  6.77553965E-02  4.59812572E-03  2.12799766E-05  6.64503335E-01  4.56743522E-25  0.00000000E+00 -6.09141505E+00 -5.84881673E+00  0.00000000E+00
    3821  6.77365939E-02  4.59560708E-03  2.12573110E-05  6.64493227E-01  4.58547928E-25  0.00000000E+00 -6.09141701E+00 -5.84880790E+00  0.00000000E+00
    3831  6.77178464E-02  4.59309635E-03  2.12347257E-05  6.64483187E-01  4.60335543E-25  0.00000000E+00 -6.09141897E+00 -5.84879909E+00  0.00000000E+00
    3841  6.76991539E-02  4.59059349E-03  2.12122202E-05  6.64473213E-01  4.62106500E-25  0.00000000E+00 -6.09142092E+00 -5.84879030E+00  0.00000000E+00
