   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    9581  2.78955877E+00  7.78163815E+00  6.05538924E+01  6.66666666E-01  1.60677444E-28  0.00000000E+00 -6.23873966E+00 -5.90259731E+00  0.00000000E+00
    9591  2.78955874E+00  7.78163794E+00  6.05538891E+01  6.66666666E-01  1.60384895E-28  0.00000000E+00 -6.23873966E+00 -5.90259731E+00  0.00000000E+00
    9601  2.78955870E+00  7.78163773E+00  6.05538858E+01  6.66666666E-01  1.60093777E-28  0.00000000E+00 -6.23873966E+00 -5.90259731E+00  0.00000000E+00
    9611  2.78955866E+00  7.78163752E+00  6.05538825E+01  6.66666666E-01  1.59804108E-28  0.00000000E+00 -6.23873966E+00 -5.90259732E+00  0.00000000E+00
    9621  2.78955862E+00  7.78163730E+00  6.05538792E+01  6.66666666E-01  1.59515103E-28  0.00000000E+00 -6.23873966E+00 -5.90259732E+00  0.00000000E+00
    9631  2.78955858E+00  7.78163709E+00  6.05538759E+01  6.66666666E-01  1.59227671E-28  0.00000000E+00 -6.23873966E+00 -5.90259732E+00  0.00000000E+00
    9641  2.78955854E+00  7.78163688E+00  6.05538725E+01  6.66666666E-01  1.58941578E-28  0.00000000E+00 -6.23873966E+00 -5.90259732E+00  0.00000000E+00
    9651  2.78955851E+00  7.78163666E+00  6.05538692E+01  6.66666666E-01  1.58656649E-28  0.00000000E+00 -6.23873966E+00 -5.90259733E+00  0.00000000E+00
    9661  2.78955847E+00  7.78163645E+00  6.05538659E+01  6.66666666E-01  1.58373023E-28  0.00000000E+00 -6.23873966E+00 -5.90259733E+00  0.00000000E+00
    9671  2.78955843E+00  7.78163623E+00  6.05538625E+01  6.66666666E-01  1.58090855E-28  0.00000000E+00 -6.23873966E+00 -5.90259733E+00  0.00000000E+00
    9681  2.78955839E+00  7.78163601E+00  6.05538591E+01  6.66666666E-01  1.57809716E-28  0.00000000E+00 -6.23873967E+00 -5.90259734E+00  0.00000000E+00
    9691  2.78955835E+00  7.78163580E+00  6.05538558E+01  6.66666666E-01  1.57529630E-28  0.00000000E+00 -6.23873967E+00 -5.90259734E+00  0.00000000E+00
    9701  2.78955831E+00  7.78163558E+00  6.05538524E+01  6.66666666E-01  1.57250497E-28  0.00000000E+00 -6.23873967E+00 -5.90259734E+00  0.00000000E+00
    9711  2.78955827E+00  7.78163536E+00  6.05538490E+01  6.66666666E-01  1.56972977E-28  0.00000000E+00 -6.23873967E+00 -5.90259734E+00  0.00000000E+00
    9721  2.78955823E+00  7.78163514E+00  6.05538456E+01  6.66666666E-01  1.56696540E-28  0.00000000E+00 -6.23873967E+00 -5.90259735E+00  0.00000000E+00
    9731  2.78955819E+00  7.78163492E+00  6.05538422E+01  6.66666666E-01  1.56421412E-28  0.00000000E+00 -6.23873967E+00 -5.90259735E+00  0.00000000E+00
    9741  2.78955816E+00  7.78163470E+00  6.05538388E+01  6.66666666E-01  1.56147779E-28  0.00000000E+00 -6.23873967E+00 -5.90259735E+00  0.00000000E+00
    9751  2.78955812E+00  7.78163448E+00  6.05538353E+01  6.66666666E-01  1.55875338E-28  0.00000000E+00 -6.23873967E+00 -5.90259736E+00  0.00000000E+00
    9761  2.78955808E+00  7.78163426E+00  6.05538319E+01  6.66666666E-01  1.55603520E-28  0.00000000E+00 -6.23873967E+00 -5.90259736E+00  0.00000000E+00
    9771  2.78955804E+00  7.78163404E+00  6.05538284E+01  6.66666666E-01  1.55333114E-28  0.00000000E+00 -6.23873968E+00 -5.90259736E+00  0.00000000E+00
    9781  2.78955800E+00  7.78163382E+00  6.05538250E+01  6.66666666E-01  1.55064102E-28  0.00000000E+00 -6.23873968E+00 -5.90259736E+00  0.00000000E+00
    9791  2.78955796E+00  7.78163360E+00  6.05538215E+01  6.66666666E-01  1.54796652E-28  0.00000000E+00 -6.23873968E+00 -5.90259737E+00  0.00000000E+00
    9801  2.78955792E+00  7.78163337E+00  6.05538180E+01  6.66666666E-01  1.54529630E-28  0.00000000E+00 -6.23873968E+00 -5.90259737E+00  0.00000000E+00
    9811  2.78955788E+00  7.78163315E+00  6.05538145E+01  6.66666666E-01  1.54264175E-28  0.00000000E+00 -6.23873968E+00 -5.90259737E+00  0.00000000E+00
    9821  2.78955784E+00  7.78163292E+00  6.05538110E+01  6.66666666E-01  1.53999581E-28  0.00000000E+00 -6.23873968E+00 -5.90259738E+00  0.00000000E+00
    9831  2.78955780E+00  7.78163270E+00  6.05538075E+01  6.66666666E-01  1.53736610E-28  0.00000000E+00 -6.23873968E+00 -5.90259738E+00  0.00000000E+00
    9841  2.78955776E+00  7.78163247E+00  6.05538040E+01  6.66666666E-01  1.53474546E-28  0.00000000E+00 -6.23873968E+00 -5.90259738E+00  0.00000000E+00
    9851  2.78955771E+00  7.78163224E+00  6.05538005E+01  6.66666666E-01  1.53213939E-28  0.00000000E+00 -6.23873969E+00 -5.90259739E+00  0.00000000E+00
    9861  2.78955767E+00  7.78163202E+00  6.05537969E+01  6.66666666E-01  1.52954423E-28  0.00000000E+00 -6.23873969E+00 -5.90259739E+00  0.00000000E+00
    9871  2.78955763E+00  7.78163179E+00  6.05537934E+01  6.66666666E-01  1.52696073E-28  0.00000000E+00 -6.23873969E+00 -5.90259739E+00  0.00000000E+00
    9881  2.78955759E+00  7.78163156E+00  6.05537898E+01  6.66666666E-01  1.52438767E-28  0.00000000E+00 -6.23873969E+00 -5.90259739E+00  0.00000000E+00
    9891  2.78955755E+00  7.78163133E+00  6.05537862E+01  6.66666666E-01  1.52182889E-28  0.00000000E+00 -6.23873969E+00 -5.90259740E+00  0.00000000E+00
    9901  2.78955751E+00  7.78163110E+00  6.05537827E+01  6.66666666E-01  1.51927892E-28  0.00000000E+00 -6.23873969E+00 -5.90259740E+00  0.00000000E+00
    9911  2.78955747E+00  7.78163087E+00  6.05537791E+01  6.66666666E-01  1.51673951E-28  0.00000000E+00 -6.23873969E+00 -5.90259740E+00  0.00000000E+00
    9921  2.78955743E+00  7.78163064E+00  6.05537755E+01  6.66666666E-01  1.51421724E-28  0.00000000E+00 -6.23873969E+00 -5.90259741E+00  0.00000000E+00
    9931  2.78955738E+00  7.78163041E+00  6.05537718E+01  6.66666666E-01  1.51170887E-28  0.00000000E+00 -6.23873969E+00 -5.90259741E+00  0.00000000E+00
    9941  2.78955734E+00  7.78163017E+00  6.05537682E+01  6.66666666E-01  1.50920838E-28  0.00000000E+00 -6.23873970E+00 -5.90259741E+00  0.00000000E+00
    9951  2.78955730E+00  7.78162994E+00  6.05537646E+01  6.66666666E-01  1.50672070E-28  0.00000000E+00 -6.23873970E+00 -5.90259742E+00  0.00000000E+00
    9961  2.78955726E+00  7.78162971E+00  6.05537609E+01  6.66666666E-01  1.50424720E-28  0.00000000E+00 -6.23873970E+00 -5.90259742E+00  0.00000000E+00
    9971  2.78955722E+00  7.78162947E+00  6.05537573E+01  6.66666666E-01  1.50178012E-28  0.00000000E+00 -6.23873970E+00 -5.90259742E+00  0.00000000E+00
    9981  2.78955718E+00  7.78162924E+00  6.05537536E+01  6.66666666E-01  1.49932998E-28  0.00000000E+00 -6.23873970E+00 -5.90259742E+00  0.00000000E+00
    9991  2.78955713E+00  7.78162900E+00  6.05537500E+01  6.66666666E-01  1.49688912E-28  0.00000000E+00 -6.23873970E+00 -5.90259743E+00  0.00000000E+00
