   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    9571  3.80831214E-02  1.70820324E-03  4.85851191E-06  4.44987283E-01  1.16354989E-03  2.09789201E-01 -1.25237681E+00 -1.23535779E+00  0.00000000E+00
    9581  3.80777225E-02  1.70767994E-03  4.85510800E-06  4.45036161E-01  1.16304405E-03  2.09619869E-01 -1.25234346E+00 -1.23532331E+00  0.00000000E+00
    9591  3.80826486E-02  1.70788885E-03  4.85446936E-06  4.45244899E-01  1.16229385E-03  2.10323844E-01 -1.25241021E+00 -1.23539146E+00  0.00000000E+00
    9601  3.80580583E-02  1.70612252E-03  4.84773276E-06  4.44867078E-01  1.16277209E-03  2.10089392E-01 -1.25244023E+00 -1.23542197E+00  0.00000000E+00
    9611  3.80544690E-02  1.70614672E-03  4.85004561E-06  4.44617981E-01  1.16411395E-03  2.10186083E-01 -1.25246428E+00 -1.23544561E+00  0.00000000E+00
    9621  3.80562584E-02  1.70651008E-03  4.85259738E-06  4.44562385E-01  1.16513890E-03  2.10257420E-01 -1.25245866E+00 -1.23543951E+00  0.00000000E+00
    9631  3.80718540E-02  1.70741450E-03  4.85302111E-06  4.45102211E-01  1.16386272E-03  2.10353592E-01 -1.25250187E+00 -1.23548244E+00  0.00000000E+00
    9641  3.80621069E-02  1.70656760E-03  4.84872727E-06  4.45042777E-01  1.16338980E-03  2.10292404E-01 -1.25252028E+00 -1.23549988E+00  0.00000000E+00
    9651  3.80583591E-02  1.70644705E-03  4.85089081E-06  4.44716703E-01  1.16413305E-03  2.10735801E-01 -1.25252019E+00 -1.23550128E+00  0.00000000E+00
    9661  3.80815172E-02  1.70881841E-03  4.86533279E-06  4.44608194E-01  1.16687682E-03  2.10398087E-01 -1.25252195E+00 -1.23550529E+00  0.00000000E+00
    9671  3.80613685E-02  1.70706644E-03  4.85725746E-06  4.44391324E-01  1.16589417E-03  2.10158623E-01 -1.25250152E+00 -1.23548345E+00  0.00000000E+00
    9681  3.80584904E-02  1.70651506E-03  4.85244201E-06  4.44583408E-01  1.16439481E-03  2.09758215E-01 -1.25251012E+00 -1.23549205E+00  0.00000000E+00
    9691  3.80463705E-02  1.70559279E-03  4.84844289E-06  4.44440822E-01  1.16439533E-03  2.09769743E-01 -1.25256333E+00 -1.23554586E+00  0.00000000E+00
    9701  3.80498428E-02  1.70564083E-03  4.84656762E-06  4.44686984E-01  1.16341991E-03  2.10186367E-01 -1.25254665E+00 -1.23553120E+00  0.00000000E+00
    9711  3.80265518E-02  1.70399480E-03  4.83941021E-06  4.44435287E-01  1.16398777E-03  2.10446234E-01 -1.25257658E+00 -1.23556110E+00  0.00000000E+00
    9721  3.80401304E-02  1.70471935E-03  4.83918556E-06  4.44933214E-01  1.16259661E-03  2.11220352E-01 -1.25261675E+00 -1.23559888E+00  0.00000000E+00
    9731  3.80552025E-02  1.70606235E-03  4.84935005E-06  4.44642701E-01  1.16348132E-03  2.10894574E-01 -1.25263334E+00 -1.23561466E+00  0.00000000E+00
    9741  3.80641060E-02  1.70687849E-03  4.85276171E-06  4.44783326E-01  1.16410587E-03  2.10954220E-01 -1.25265219E+00 -1.23563544E+00  0.00000000E+00
    9751  3.80896808E-02  1.70956255E-03  4.87187540E-06  4.44345387E-01  1.16742869E-03  2.11456767E-01 -1.25263435E+00 -1.23561981E+00  0.00000000E+00
    9761  3.80815233E-02  1.70879750E-03  4.86754764E-06  4.44341764E-01  1.16678038E-03  2.11909105E-01 -1.25260991E+00 -1.23559329E+00  0.00000000E+00
    9771  3.80866837E-02  1.70899101E-03  4.86703380E-06  4.44526236E-01  1.16588000E-03  2.11765877E-01 -1.25262935E+00 -1.23561479E+00  0.00000000E+00
    9781  3.80961091E-02  1.71003237E-03  4.87439425E-06  4.44363539E-01  1.16733876E-03  2.11737240E-01 -1.25262059E+00 -1.23560504E+00  0.00000000E+00
    9791  3.80965764E-02  1.70997864E-03  4.87299927E-06  4.44487646E-01  1.16693571E-03  2.12332759E-01 -1.25260714E+00 -1.23559368E+00  0.00000000E+00
    9801  3.80963171E-02  1.70994749E-03  4.87255227E-06  4.44518364E-01  1.16688428E-03  2.12294753E-01 -1.25262278E+00 -1.23561064E+00  0.00000000E+00
    9811  3.80936531E-02  1.70967545E-03  4.86961790E-06  4.44676210E-01  1.16657266E-03  2.11979230E-01 -1.25262418E+00 -1.23561235E+00  0.00000000E+00
    9821  3.81027895E-02  1.71099108E-03  4.88642322E-06  4.43616383E-01  1.16936768E-03  2.11672722E-01 -1.25260856E+00 -1.23559319E+00  0.00000000E+00
    9831  3.81110709E-02  1.71145187E-03  4.88588450E-06  4.43977252E-01  1.16859899E-03  2.11449624E-01 -1.25260646E+00 -1.23558917E+00  0.00000000E+00
    9841  3.81013096E-02  1.71097434E-03  4.88417136E-06  4.43861902E-01  1.16980100E-03  2.11189891E-01 -1.25259244E+00 -1.23557266E+00  0.00000000E+00
    9851  3.80903631E-02  1.71008426E-03  4.87985191E-06  4.43775176E-01  1.16954811E-03  2.10919641E-01 -1.25258497E+00 -1.23556245E+00  0.00000000E+00
    9861  3.80779921E-02  1.70894504E-03  4.87387142E-06  4.43715931E-01  1.16865952E-03  2.10597736E-01 -1.25258896E+00 -1.23556689E+00  0.00000000E+00
    9871  3.80903991E-02  1.70992171E-03  4.87975824E-06  4.43680093E-01  1.16880230E-03  2.10476843E-01 -1.25262775E+00 -1.23560460E+00  0.00000000E+00
    9881  3.80767898E-02  1.70891608E-03  4.87512653E-06  4.43553824E-01  1.16894198E-03  2.10739831E-01 -1.25266957E+00 -1.23564478E+00  0.00000000E+00
    9891  3.80656910E-02  1.70837820E-03  4.87760173E-06  4.42920675E-01  1.17032809E-03  2.10505983E-01 -1.25263837E+00 -1.23561465E+00  0.00000000E+00
    9901  3.80699714E-02  1.70889308E-03  4.88143912E-06  4.42818307E-01  1.17118083E-03  2.10122406E-01 -1.25263917E+00 -1.23561616E+00  0.00000000E+00
    9911  3.80598631E-02  1.70785566E-03  4.87544009E-06  4.42826770E-01  1.16997216E-03  2.09761138E-01 -1.25265298E+00 -1.23562663E+00  0.00000000E+00
    9921  3.80643911E-02  1.70824318E-03  4.87672613E-06  4.42932629E-01  1.17016540E-03  2.10215499E-01 -1.25271097E+00 -1.23568230E+00  0.00000000E+00
    9931  3.80876909E-02  1.71024615E-03  4.88709969E-06  4.43054499E-01  1.17119704E-03  2.10281632E-01 -1.25271854E+00 -1.23569107E+00  0.00000000E+00
    9941  3.80945213E-02  1.71058556E-03  4.88640478E-06  4.43354656E-01  1.17038063E-03  2.10856580E-01 -1.25277332E+00 -1.23574394E+00  0.00000000E+00
    9951  3.80844700E-02  1.70998674E-03  4.88515005E-06  4.43107758E-01  1.17113358E-03  2.11025516E-01 -1.25277697E+00 -1.23574714E+00  0.00000000E+00
    9961  3.80845402E-02  1.70967205E-03  4.88100222E-06  4.43375746E-01  1.16968956E-03  2.11251207E-01 -1.25276639E+00 -1.23573967E+00  0.00000000E+00
    9971  3.80903950E-02  1.70986669E-03  4.87941937E-06  4.43682927E-01  1.16855548E-03  2.11054538E-01 -1.25276887E+00 -1.23574457E+00  0.00000000E+00
    9981  3.81145114E-02  1.71222505E-03  4.89425755E-06  4.43527292E-01  1.17090432E-03  2.11126145E-01 -1.25272946E+00 -1.23570319E+00  0.00000000E+00
    9991  3.81285407E-02  1.71316841E-03  4.89666749E-06  4.43866258E-01  1.17033451E-03  2.10901471E-01 -1.25274623E+00 -1.23572326E+00  0.00000000E+00
