   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.80449563E-02  3.25620449E-04  1.06028677E-07  6.66666667E-01  2.36498112E-20 -9.16911055E-14 -1.63195172E+00 -1.60875978E+00  0.00000000E+00
    9541  4.53728481E-02  2.42103825E-03  9.81286357E-06  4.41952454E-01  2.33555762E-03  4.30756154E-01 -1.82667274E+00 -1.80467079E+00  0.00000000E+00
    9551  4.53545023E-02  2.41895480E-03  9.79725501E-06  4.41879918E-01  2.33285697E-03  4.31690106E-01 -1.82669353E+00 -1.80469035E+00  0.00000000E+00
    9561  4.53345831E-02  2.41678737E-03  9.78203508E-06  4.41746986E-01  2.33053019E-03  4.31759778E-01 -1.82666290E+00 -1.80466057E+00  0.00000000E+00
    9571  4.53116897E-02  2.41485657E-03  9.76997259E-06  4.41543427E-01  2.33146095E-03  4.32351125E-01 -1.82661162E+00 -1.80460734E+00  0.00000000E+00
    9581  4.52839719E-02  2.41219060E-03  9.75335988E-06  4.41260015E-01  2.33046277E-03  4.32516104E-01 -1.82656495E+00 -1.80456008E+00  0.00000000E+00
    9591  4.52571806E-02  2.40977932E-03  9.73836814E-06  4.41001826E-01  2.33055579E-03  4.31843408E-01 -1.82657610E+00 -1.80457437E+00  0.00000000E+00
    9601  4.52565822E-02  2.40992278E-03  9.73823159E-06  4.41076216E-01  2.33182965E-03  4.32136672E-01 -1.82659513E+00 -1.80459196E+00  0.00000000E+00
    9611  4.52717618E-02  2.41136627E-03  9.74998357E-06  4.41071488E-01  2.33227643E-03  4.32049705E-01 -1.82663429E+00 -1.80463181E+00  0.00000000E+00
    9621  4.52777612E-02  2.41142025E-03  9.74379655E-06  4.41451170E-01  2.32912273E-03  4.32410750E-01 -1.82662459E+00 -1.80462089E+00  0.00000000E+00
    9631  4.52742632E-02  2.41082383E-03  9.73539454E-06  4.41656646E-01  2.32732007E-03  4.32805329E-01 -1.82658053E+00 -1.80457504E+00  0.00000000E+00
    9641  4.53123280E-02  2.41500619E-03  9.77196468E-06  4.41498764E-01  2.33205244E-03  4.32269242E-01 -1.82659358E+00 -1.80458758E+00  0.00000000E+00
    9651  4.53095116E-02  2.41443569E-03  9.76456844E-06  4.41657723E-01  2.33002038E-03  4.31698257E-01 -1.82661186E+00 -1.80460679E+00  0.00000000E+00
    9661  4.53074389E-02  2.41408823E-03  9.75823303E-06  4.41859350E-01  2.32899133E-03  4.31089781E-01 -1.82662081E+00 -1.80461602E+00  0.00000000E+00
    9671  4.53377053E-02  2.41781266E-03  9.80103372E-06  4.41137029E-01  2.33531412E-03  4.30542455E-01 -1.82664637E+00 -1.80463910E+00  0.00000000E+00
    9681  4.53205805E-02  2.41618431E-03  9.78941114E-06  4.41047123E-01  2.33482524E-03  4.31226786E-01 -1.82669865E+00 -1.80469078E+00  0.00000000E+00
    9691  4.53263376E-02  2.41665806E-03  9.78992810E-06  4.41236745E-01  2.33451513E-03  4.31970420E-01 -1.82665966E+00 -1.80465509E+00  0.00000000E+00
    9701  4.53381357E-02  2.41781006E-03  9.79556725E-06  4.41447531E-01  2.33504583E-03  4.32025208E-01 -1.82663583E+00 -1.80462515E+00  0.00000000E+00
    9711  4.53313654E-02  2.41722177E-03  9.79022486E-06  4.41480399E-01  2.33521062E-03  4.32162351E-01 -1.82663782E+00 -1.80462687E+00  0.00000000E+00
    9721  4.53448934E-02  2.41869995E-03  9.80521072E-06  4.41308985E-01  2.33683180E-03  4.31561725E-01 -1.82664384E+00 -1.80463246E+00  0.00000000E+00
    9731  4.53386974E-02  2.41908298E-03  9.81542021E-06  4.40904352E-01  2.34292238E-03  4.31015207E-01 -1.82665687E+00 -1.80464756E+00  0.00000000E+00
    9741  4.53563921E-02  2.42068852E-03  9.82359945E-06  4.41180478E-01  2.34292702E-03  4.31314603E-01 -1.82659841E+00 -1.80459099E+00  0.00000000E+00
    9751  4.53447801E-02  2.41929149E-03  9.81136229E-06  4.41231827E-01  2.34071094E-03  4.30597533E-01 -1.82658829E+00 -1.80458372E+00  0.00000000E+00
    9761  4.53315081E-02  2.41791546E-03  9.80165667E-06  4.41149034E-01  2.33959861E-03  4.30467128E-01 -1.82655838E+00 -1.80455653E+00  0.00000000E+00
    9771  4.53520868E-02  2.41985365E-03  9.81035911E-06  4.41548520E-01  2.34006296E-03  4.29961582E-01 -1.82656250E+00 -1.80456300E+00  0.00000000E+00
    9781  4.53665467E-02  2.42098761E-03  9.81409403E-06  4.41859129E-01  2.33891674E-03  4.29458646E-01 -1.82657434E+00 -1.80457634E+00  0.00000000E+00
    9791  4.53473714E-02  2.41890293E-03  9.79921642E-06  4.41744241E-01  2.33669158E-03  4.28981839E-01 -1.82654872E+00 -1.80455090E+00  0.00000000E+00
    9801  4.53357781E-02  2.41769319E-03  9.79073842E-06  4.41668902E-01  2.33567043E-03  4.28869760E-01 -1.82651946E+00 -1.80452488E+00  0.00000000E+00
    9811  4.53332151E-02  2.41731000E-03  9.78521448E-06  4.41806988E-01  2.33469842E-03  4.29362501E-01 -1.82652178E+00 -1.80452436E+00  0.00000000E+00
    9821  4.53487670E-02  2.41879158E-03  9.79621630E-06  4.41863769E-01  2.33515794E-03  4.30304532E-01 -1.82652482E+00 -1.80452566E+00  0.00000000E+00
    9831  4.53582910E-02  2.41957075E-03  9.80054482E-06  4.41976727E-01  2.33461192E-03  4.29959603E-01 -1.82650399E+00 -1.80450230E+00  0.00000000E+00
    9841  4.53492972E-02  2.41857035E-03  9.79159610E-06  4.42024943E-01  2.33342208E-03  4.29615243E-01 -1.82648536E+00 -1.80448371E+00  0.00000000E+00
    9851  4.53379598E-02  2.41754982E-03  9.78412057E-06  4.41980112E-01  2.33347118E-03  4.29412331E-01 -1.82645135E+00 -1.80445114E+00  0.00000000E+00
    9861  4.53108544E-02  2.41488406E-03  9.76747527E-06  4.41698883E-01  2.33212607E-03  4.30472791E-01 -1.82652306E+00 -1.80452112E+00  0.00000000E+00
    9871  4.53122196E-02  2.41437269E-03  9.75808370E-06  4.41999401E-01  2.32803242E-03  4.30325811E-01 -1.82656026E+00 -1.80455694E+00  0.00000000E+00
    9881  4.53024481E-02  2.41308386E-03  9.74682373E-06  4.42047759E-01  2.32543237E-03  4.30281644E-01 -1.82657664E+00 -1.80457226E+00  0.00000000E+00
    9891  4.53017601E-02  2.41306919E-03  9.74530870E-06  4.42127703E-01  2.32573961E-03  4.30241225E-01 -1.82659410E+00 -1.80459045E+00  0.00000000E+00
    9901  4.53164179E-02  2.41478252E-03  9.76123058E-06  4.42008900E-01  2.32822157E-03  4.30220220E-01 -1.82656327E+00 -1.80456366E+00  0.00000000E+00
    9911  4.53201898E-02  2.41518644E-03  9.76295906E-06  4.42096751E-01  2.32862156E-03  4.29957041E-01 -1.82657335E+00 -1.80457489E+00  0.00000000E+00
    9921  4.53306361E-02  2.41667071E-03  9.77672182E-06  4.41996341E-01  2.33208486E-03  4.29901504E-01 -1.82658701E+00 -1.80458707E+00  0.00000000E+00
    9931  4.53160066E-02  2.41500991E-03  9.76431598E-06  4.41937633E-01  2.32992753E-03  4.30003043E-01 -1.82655498E+00 -1.80455618E+00  0.00000000E+00
    9941  4.53115160E-02  2.41443959E-03  9.75902291E-06  4.41976617E-01  2.32887463E-03  4.30098376E-01 -1.82655378E+00 -1.80455454E+00  0.00000000E+00
    9951  4.52798816E-02  2.41154733E-03  9.74210700E-06  4.41606877E-01  2.32870414E-03  4.30109332E-01 -1.82659295E+00 -1.80459077E+00  0.00000000E+00
    9961  4.52650874E-02  2.41000836E-03  9.73162077E-06  4.41495311E-01  2.32741867E-03  4.30257868E-01 -1.82655127E+00 -1.80454874E+00  0.00000000E+00
    9971  4.52592209E-02  2.40920559E-03  9.72431367E-06  4.41542691E-01  2.32566735E-03  4.29942009E-01 -1.82652632E+00 -1.80452375E+00  0.00000000E+00
    9981  4.52633680E-02  2.40914895E-03  9.71909582E-06  4.41816098E-01  2.32288246E-03  4.30508846E-01 -1.82654379E+00 -1.80454120E+00  0.00000000E+00
    9991  4.52547247E-02  2.40819252E-03  9.71149804E-06  4.41809337E-01  2.32176054E-03  4.30500461E-01 -1.82650416E+00 -1.80450171E+00  0.00000000E+00
