   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.42520705E+00  5.88162924E+00  3.45935626E+01  6.66666667E-01 -4.55995242E-37  0.00000000E+00 -5.54873016E+00 -5.31073153E+00  0.00000000E+00
    9541  2.57772897E+00  6.64468662E+00  4.41518604E+01  6.66666666E-01  2.44084557E-28  0.00000000E+00 -6.17618795E+00 -5.89407888E+00  0.00000000E+00
    9551  2.57772900E+00  6.64468681E+00  4.41518629E+01  6.66666666E-01  2.43613141E-28  0.00000000E+00 -6.17618795E+00 -5.89407888E+00  0.00000000E+00
    9561  2.57772904E+00  6.64468700E+00  4.41518654E+01  6.66666666E-01  2.43142756E-28  0.00000000E+00 -6.17618796E+00 -5.89407888E+00  0.00000000E+00
    9571  2.57772907E+00  6.64468718E+00  4.41518679E+01  6.66666666E-01  2.42673759E-28  0.00000000E+00 -6.17618796E+00 -5.89407888E+00  0.00000000E+00
    9581  2.57772911E+00  6.64468737E+00  4.41518703E+01  6.66666666E-01  2.42205869E-28  0.00000000E+00 -6.17618797E+00 -5.89407888E+00  0.00000000E+00
    9591  2.57772915E+00  6.64468755E+00  4.41518728E+01  6.66666666E-01  2.41739497E-28  0.00000000E+00 -6.17618797E+00 -5.89407888E+00  0.00000000E+00
    9601  2.57772918E+00  6.64468774E+00  4.41518752E+01  6.66666666E-01  2.41274486E-28  0.00000000E+00 -6.17618797E+00 -5.89407888E+00  0.00000000E+00
    9611  2.57772922E+00  6.64468792E+00  4.41518777E+01  6.66666666E-01  2.40810326E-28  0.00000000E+00 -6.17618798E+00 -5.89407887E+00  0.00000000E+00
    9621  2.57772925E+00  6.64468810E+00  4.41518801E+01  6.66666666E-01  2.40347341E-28  0.00000000E+00 -6.17618798E+00 -5.89407887E+00  0.00000000E+00
    9631  2.57772929E+00  6.64468829E+00  4.41518825E+01  6.66666666E-01  2.39885676E-28  0.00000000E+00 -6.17618798E+00 -5.89407887E+00  0.00000000E+00
    9641  2.57772932E+00  6.64468847E+00  4.41518849E+01  6.66666666E-01  2.39425304E-28  0.00000000E+00 -6.17618799E+00 -5.89407887E+00  0.00000000E+00
    9651  2.57772936E+00  6.64468865E+00  4.41518873E+01  6.66666666E-01  2.38966489E-28  0.00000000E+00 -6.17618799E+00 -5.89407887E+00  0.00000000E+00
    9661  2.57772939E+00  6.64468883E+00  4.41518897E+01  6.66666666E-01  2.38508724E-28  0.00000000E+00 -6.17618800E+00 -5.89407887E+00  0.00000000E+00
    9671  2.57772943E+00  6.64468901E+00  4.41518921E+01  6.66666666E-01  2.38052034E-28  0.00000000E+00 -6.17618800E+00 -5.89407887E+00  0.00000000E+00
    9681  2.57772946E+00  6.64468919E+00  4.41518945E+01  6.66666666E-01  2.37596893E-28  0.00000000E+00 -6.17618800E+00 -5.89407887E+00  0.00000000E+00
    9691  2.57772950E+00  6.64468936E+00  4.41518969E+01  6.66666666E-01  2.37142822E-28  0.00000000E+00 -6.17618801E+00 -5.89407887E+00  0.00000000E+00
    9701  2.57772953E+00  6.64468954E+00  4.41518992E+01  6.66666666E-01  2.36690373E-28  0.00000000E+00 -6.17618801E+00 -5.89407887E+00  0.00000000E+00
    9711  2.57772957E+00  6.64468972E+00  4.41519016E+01  6.66666666E-01  2.36239035E-28  0.00000000E+00 -6.17618802E+00 -5.89407887E+00  0.00000000E+00
    9721  2.57772960E+00  6.64468990E+00  4.41519039E+01  6.66666666E-01  2.35788453E-28  0.00000000E+00 -6.17618802E+00 -5.89407887E+00  0.00000000E+00
    9731  2.57772963E+00  6.64469007E+00  4.41519062E+01  6.66666666E-01  2.35339514E-28  0.00000000E+00 -6.17618802E+00 -5.89407887E+00  0.00000000E+00
    9741  2.57772967E+00  6.64469025E+00  4.41519086E+01  6.66666666E-01  2.34891491E-28  0.00000000E+00 -6.17618803E+00 -5.89407887E+00  0.00000000E+00
    9751  2.57772970E+00  6.64469042E+00  4.41519109E+01  6.66666666E-01  2.34444681E-28  0.00000000E+00 -6.17618803E+00 -5.89407887E+00  0.00000000E+00
    9761  2.57772974E+00  6.64469059E+00  4.41519132E+01  6.66666666E-01  2.33999273E-28  0.00000000E+00 -6.17618804E+00 -5.89407887E+00  0.00000000E+00
    9771  2.57772977E+00  6.64469077E+00  4.41519155E+01  6.66666666E-01  2.33555213E-28  0.00000000E+00 -6.17618804E+00 -5.89407887E+00  0.00000000E+00
    9781  2.57772980E+00  6.64469094E+00  4.41519178E+01  6.66666666E-01  2.33111849E-28  0.00000000E+00 -6.17618804E+00 -5.89407887E+00  0.00000000E+00
    9791  2.57772984E+00  6.64469111E+00  4.41519201E+01  6.66666666E-01  2.32669655E-28  0.00000000E+00 -6.17618805E+00 -5.89407887E+00  0.00000000E+00
    9801  2.57772987E+00  6.64469128E+00  4.41519223E+01  6.66666666E-01  2.32228752E-28  0.00000000E+00 -6.17618805E+00 -5.89407887E+00  0.00000000E+00
    9811  2.57772990E+00  6.64469145E+00  4.41519246E+01  6.66666666E-01  2.31789191E-28  0.00000000E+00 -6.17618806E+00 -5.89407887E+00  0.00000000E+00
    9821  2.57772994E+00  6.64469162E+00  4.41519269E+01  6.66666666E-01  2.31351083E-28  0.00000000E+00 -6.17618806E+00 -5.89407887E+00  0.00000000E+00
    9831  2.57772997E+00  6.64469179E+00  4.41519291E+01  6.66666666E-01  2.30914120E-28  0.00000000E+00 -6.17618806E+00 -5.89407887E+00  0.00000000E+00
    9841  2.57773000E+00  6.64469196E+00  4.41519314E+01  6.66666666E-01  2.30478110E-28  0.00000000E+00 -6.17618807E+00 -5.89407887E+00  0.00000000E+00
    9851  2.57773003E+00  6.64469213E+00  4.41519336E+01  6.66666666E-01  2.30043430E-28  0.00000000E+00 -6.17618807E+00 -5.89407887E+00  0.00000000E+00
    9861  2.57773007E+00  6.64469230E+00  4.41519359E+01  6.66666666E-01  2.29610076E-28  0.00000000E+00 -6.17618807E+00 -5.89407887E+00  0.00000000E+00
    9871  2.57773010E+00  6.64469247E+00  4.41519381E+01  6.66666666E-01  2.29177662E-28  0.00000000E+00 -6.17618808E+00 -5.89407887E+00  0.00000000E+00
    9881  2.57773013E+00  6.64469263E+00  4.41519403E+01  6.66666666E-01  2.28746244E-28  0.00000000E+00 -6.17618808E+00 -5.89407887E+00  0.00000000E+00
    9891  2.57773016E+00  6.64469280E+00  4.41519425E+01  6.66666666E-01  2.28316130E-28  0.00000000E+00 -6.17618809E+00 -5.89407887E+00  0.00000000E+00
    9901  2.57773020E+00  6.64469297E+00  4.41519447E+01  6.66666666E-01  2.27887129E-28  0.00000000E+00 -6.17618809E+00 -5.89407887E+00  0.00000000E+00
    9911  2.57773023E+00  6.64469313E+00  4.41519469E+01  6.66666666E-01  2.27459189E-28  0.00000000E+00 -6.17618809E+00 -5.89407887E+00  0.00000000E+00
    9921  2.57773026E+00  6.64469330E+00  4.41519491E+01  6.66666666E-01  2.27032376E-28  0.00000000E+00 -6.17618810E+00 -5.89407887E+00  0.00000000E+00
    9931  2.57773029E+00  6.64469346E+00  4.41519513E+01  6.66666666E-01  2.26606819E-28  0.00000000E+00 -6.17618810E+00 -5.89407887E+00  0.00000000E+00
    9941  2.57773032E+00  6.64469362E+00  4.41519534E+01  6.66666666E-01  2.26182336E-28  0.00000000E+00 -6.17618811E+00 -5.89407887E+00  0.00000000E+00
    9951  2.57773036E+00  6.64469379E+00  4.41519556E+01  6.66666666E-01  2.25759004E-28  0.00000000E+00 -6.17618811E+00 -5.89407887E+00  0.00000000E+00
    9961  2.57773039E+00  6.64469395E+00  4.41519578E+01  6.66666666E-01  2.25336987E-28  0.00000000E+00 -6.17618811E+00 -5.89407887E+00  0.00000000E+00
    9971  2.57773042E+00  6.64469411E+00  4.41519599E+01  6.66666666E-01  2.24915995E-28  0.00000000E+00 -6.17618812E+00 -5.89407887E+00  0.00000000E+00
    9981  2.57773045E+00  6.64469427E+00  4.41519621E+01  6.66666666E-01  2.24495886E-28  0.00000000E+00 -6.17618812E+00 -5.89407887E+00  0.00000000E+00
    9991  2.57773048E+00  6.64469443E+00  4.41519642E+01  6.66666666E-01  2.24077376E-28  0.00000000E+00 -6.17618812E+00 -5.89407887E+00  0.00000000E+00
