   #Iter                 Tot                 Exc                 Ani                  DM                  PD               BiqDM                  BQ                 Dip              Zeeman                 LSF                Chir                Ring                  SA
   72600 -2.81226204E-01 -2.78293608E-01  0.00000000E+00 -2.93768482E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.08880645E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72650 -2.75902839E-01 -2.72756911E-01  0.00000000E+00 -3.14696988E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.04094916E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72700 -2.78760775E-01 -2.76351520E-01  0.00000000E+00 -2.41310423E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.84885928E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72750 -2.74248824E-01 -2.71343651E-01  0.00000000E+00 -2.90818371E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.01062419E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72800 -2.68241015E-01 -2.65885614E-01  0.00000000E+00 -2.35382629E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.57507616E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72850 -2.67184095E-01 -2.64350057E-01  0.00000000E+00 -2.83514232E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.10477029E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72900 -2.71194408E-01 -2.68494591E-01  0.00000000E+00 -2.70033296E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.16576979E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72950 -2.81105613E-01 -2.78224610E-01  0.00000000E+00 -2.88312341E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.12007763E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73000 -2.71494991E-01 -2.68950728E-01  0.00000000E+00 -2.54323645E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.02623375E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73050 -2.75004902E-01 -2.73022293E-01  0.00000000E+00 -1.98220649E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.02096389E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73100 -2.80850996E-01 -2.78013546E-01  0.00000000E+00 -2.83977787E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.32861979E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73150 -2.76461630E-01 -2.73809587E-01  0.00000000E+00 -2.65275558E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  7.12618909E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73200 -2.81615251E-01 -2.79268591E-01  0.00000000E+00 -2.34423541E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.42440977E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73250 -2.80441535E-01 -2.78193589E-01  0.00000000E+00 -2.24606372E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.88246922E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   73300 -2.70762604E-01 -2.68257296E-01  0.00000000E+00 -2.50403880E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.26914898E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79500 -2.71188510E-01 -2.68861889E-01  0.00000000E+00 -2.33079823E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.17731363E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79550 -2.72713001E-01 -2.70046691E-01  0.00000000E+00 -2.66765171E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.34111083E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79600 -2.71495451E-01 -2.68684753E-01  0.00000000E+00 -2.80772343E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.97497062E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79650 -2.74500402E-01 -2.71494733E-01  0.00000000E+00 -3.00081579E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.85241698E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79700 -2.76165504E-01 -2.73550786E-01  0.00000000E+00 -2.61157196E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.14597884E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79750 -2.77115969E-01 -2.74916956E-01  0.00000000E+00 -2.19173552E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.27674815E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79800 -2.73338189E-01 -2.70858236E-01  0.00000000E+00 -2.47544846E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.50418291E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79850 -2.77643071E-01 -2.74955581E-01  0.00000000E+00 -2.68626593E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.22371877E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79900 -2.82159372E-01 -2.79350321E-01  0.00000000E+00 -2.80988958E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  8.38028360E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   79950 -2.73446695E-01 -2.70964042E-01  0.00000000E+00 -2.48495200E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.29934345E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80000 -2.78206681E-01 -2.75090255E-01  0.00000000E+00 -3.11474621E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.68007671E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80050 -2.74811836E-01 -2.71875603E-01  0.00000000E+00 -2.93767379E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.44108482E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80100 -2.67343687E-01 -2.64976085E-01  0.00000000E+00 -2.36552227E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.08040282E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80150 -2.77434669E-01 -2.74579521E-01  0.00000000E+00 -2.85572214E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.74559390E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80200 -2.73398235E-01 -2.70662724E-01  0.00000000E+00 -2.73261015E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.90036004E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80250 -2.73354689E-01 -2.70386678E-01  0.00000000E+00 -2.96779561E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.15309211E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80300 -2.69666587E-01 -2.67592303E-01  0.00000000E+00 -2.07571654E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.43232615E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80350 -2.75301728E-01 -2.72674921E-01  0.00000000E+00 -2.62495972E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.84660303E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   80400 -2.73988086E-01 -2.71650861E-01  0.00000000E+00 -2.33583351E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.39174486E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
