   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    9571  5.71536501E-02  3.86010547E-03  2.50499351E-05  4.39614347E-01  5.35633447E-03  7.89154861E-01 -2.56666468E+00 -2.53365851E+00  0.00000000E+00
    9581  5.71713162E-02  3.86207014E-03  2.50637094E-05  4.39876522E-01  5.35583807E-03  7.89087217E-01 -2.56663196E+00 -2.53362978E+00  0.00000000E+00
    9591  5.71735987E-02  3.86259794E-03  2.50695955E-05  4.39898077E-01  5.35824569E-03  7.89873521E-01 -2.56664058E+00 -2.53363974E+00  0.00000000E+00
    9601  5.71517608E-02  3.85940679E-03  2.50313060E-05  4.39828329E-01  5.35197830E-03  7.90340734E-01 -2.56662419E+00 -2.53362488E+00  0.00000000E+00
    9611  5.71372228E-02  3.85730527E-03  2.50045335E-05  4.39817572E-01  5.34800784E-03  7.91098392E-01 -2.56661434E+00 -2.53361793E+00  0.00000000E+00
    9621  5.71502965E-02  3.85867015E-03  2.50127225E-05  4.40030465E-01  5.34684124E-03  7.90953765E-01 -2.56664841E+00 -2.53365146E+00  0.00000000E+00
    9631  5.71661789E-02  3.86060789E-03  2.50262210E-05  4.40290557E-01  5.34794326E-03  7.90379551E-01 -2.56661676E+00 -2.53362308E+00  0.00000000E+00
    9641  5.71713513E-02  3.86127886E-03  2.50396948E-05  4.40183826E-01  5.34866127E-03  7.89408111E-01 -2.56660256E+00 -2.53360663E+00  0.00000000E+00
    9651  5.71595344E-02  3.85991971E-03  2.50247900E-05  4.40122979E-01  5.34858818E-03  7.91622002E-01 -2.56661773E+00 -2.53362199E+00  0.00000000E+00
    9661  5.71413638E-02  3.85729138E-03  2.49911249E-05  4.40113939E-01  5.34361220E-03  7.93186469E-01 -2.56665908E+00 -2.53366261E+00  0.00000000E+00
    9671  5.71417425E-02  3.85711483E-03  2.49850252E-05  4.40199348E-01  5.34162846E-03  7.92324847E-01 -2.56668368E+00 -2.53368765E+00  0.00000000E+00
    9681  5.71509228E-02  3.85753518E-03  2.49742528E-05  4.40562650E-01  5.33595336E-03  7.92071706E-01 -2.56669886E+00 -2.53370429E+00  0.00000000E+00
    9691  5.71322055E-02  3.85534884E-03  2.49460799E-05  4.40559769E-01  5.33552673E-03  7.91215088E-01 -2.56670945E+00 -2.53371309E+00  0.00000000E+00
    9701  5.71333946E-02  3.85530320E-03  2.49383309E-05  4.40720306E-01  5.33388880E-03  7.90437605E-01 -2.56673909E+00 -2.53374174E+00  0.00000000E+00
    9711  5.71202406E-02  3.85302964E-03  2.49060677E-05  4.40784489E-01  5.32693429E-03  7.89509855E-01 -2.56673187E+00 -2.53373301E+00  0.00000000E+00
    9721  5.70970346E-02  3.84979155E-03  2.48689494E-05  4.40678189E-01  5.32163206E-03  7.88819092E-01 -2.56673944E+00 -2.53373853E+00  0.00000000E+00
    9731  5.70852503E-02  3.84797211E-03  2.48429837E-05  4.40733678E-01  5.31735581E-03  7.87445357E-01 -2.56674350E+00 -2.53374441E+00  0.00000000E+00
    9741  5.70679000E-02  3.84559810E-03  2.48124305E-05  4.40731623E-01  5.31380566E-03  7.87425775E-01 -2.56676577E+00 -2.53376759E+00  0.00000000E+00
    9751  5.70430045E-02  3.84254638E-03  2.47810325E-05  4.40551766E-01  5.31190266E-03  7.86701098E-01 -2.56676552E+00 -2.53376834E+00  0.00000000E+00
    9761  5.70198367E-02  3.84000935E-03  2.47523412E-05  4.40460867E-01  5.31285522E-03  7.86572597E-01 -2.56676887E+00 -2.53377386E+00  0.00000000E+00
    9771  5.70193927E-02  3.83917279E-03  2.47298997E-05  4.40724514E-01  5.30576303E-03  7.86027753E-01 -2.56679144E+00 -2.53379331E+00  0.00000000E+00
    9781  5.70146367E-02  3.83846887E-03  2.47203158E-05  4.40736192E-01  5.30430494E-03  7.86013689E-01 -2.56679938E+00 -2.53380179E+00  0.00000000E+00
    9791  5.69949612E-02  3.83558199E-03  2.46860031E-05  4.40671456E-01  5.29849634E-03  7.85979871E-01 -2.56682581E+00 -2.53383044E+00  0.00000000E+00
    9801  5.70035248E-02  3.83744167E-03  2.47174688E-05  4.40501194E-01  5.30646859E-03  7.86070673E-01 -2.56685356E+00 -2.53385610E+00  0.00000000E+00
    9811  5.69666423E-02  3.83314081E-03  2.46759768E-05  4.40186260E-01  5.30558995E-03  7.85318201E-01 -2.56685927E+00 -2.53386409E+00  0.00000000E+00
    9821  5.69607761E-02  3.83178576E-03  2.46520827E-05  4.40332713E-01  5.29939299E-03  7.86890271E-01 -2.56686220E+00 -2.53386653E+00  0.00000000E+00
    9831  5.69274813E-02  3.82766531E-03  2.46111213E-05  4.40059044E-01  5.29642803E-03  7.86238588E-01 -2.56687562E+00 -2.53387838E+00  0.00000000E+00
    9841  5.69245258E-02  3.82681022E-03  2.45939055E-05  4.40200644E-01  5.29174819E-03  7.86418765E-01 -2.56689349E+00 -2.53389673E+00  0.00000000E+00
    9851  5.69025713E-02  3.82452649E-03  2.45746006E-05  4.39971838E-01  5.29369096E-03  7.86101055E-01 -2.56691078E+00 -2.53391173E+00  0.00000000E+00
    9861  5.69320013E-02  3.82812624E-03  2.46143444E-05  4.40120564E-01  5.29594326E-03  7.86495553E-01 -2.56694342E+00 -2.53394454E+00  0.00000000E+00
    9871  5.69291633E-02  3.82783414E-03  2.46055706E-05  4.40234711E-01  5.29622337E-03  7.86304276E-01 -2.56696128E+00 -2.53396203E+00  0.00000000E+00
    9881  5.69613496E-02  3.83173489E-03  2.46463004E-05  4.40449129E-01  5.29834437E-03  7.85300446E-01 -2.56698395E+00 -2.53398506E+00  0.00000000E+00
    9891  5.69809535E-02  3.83408257E-03  2.46666506E-05  4.40672715E-01  5.29937271E-03  7.84731560E-01 -2.56696208E+00 -2.53396149E+00  0.00000000E+00
    9901  5.69977550E-02  3.83545363E-03  2.46687178E-05  4.41025689E-01  5.29446411E-03  7.84268205E-01 -2.56695038E+00 -2.53395160E+00  0.00000000E+00
    9911  5.70061010E-02  3.83599762E-03  2.46626770E-05  4.41321057E-01  5.29078698E-03  7.83551038E-01 -2.56694611E+00 -2.53394875E+00  0.00000000E+00
    9921  5.70134592E-02  3.83679904E-03  2.46690331E-05  4.41410502E-01  5.29044812E-03  7.84307865E-01 -2.56693763E+00 -2.53393974E+00  0.00000000E+00
    9931  5.69965866E-02  3.83476632E-03  2.46435348E-05  4.41396132E-01  5.28946380E-03  7.84566191E-01 -2.56690881E+00 -2.53391060E+00  0.00000000E+00
    9941  5.69833494E-02  3.83259595E-03  2.46133619E-05  4.41448001E-01  5.28349358E-03  7.84123001E-01 -2.56688146E+00 -2.53388418E+00  0.00000000E+00
    9951  5.69553338E-02  3.82989398E-03  2.45911045E-05  4.41165414E-01  5.28791617E-03  7.84759461E-01 -2.56684616E+00 -2.53385411E+00  0.00000000E+00
    9961  5.69652609E-02  3.83270116E-03  2.46605826E-05  4.40407145E-01  5.30304290E-03  7.87108513E-01 -2.56683868E+00 -2.53384348E+00  0.00000000E+00
    9971  5.69584631E-02  3.83139617E-03  2.46393290E-05  4.40508491E-01  5.29825507E-03  7.86231319E-01 -2.56684850E+00 -2.53385833E+00  0.00000000E+00
    9981  5.69439105E-02  3.82913637E-03  2.46092691E-05  4.40531299E-01  5.29282055E-03  7.85440809E-01 -2.56686758E+00 -2.53388135E+00  0.00000000E+00
    9991  5.69061494E-02  3.82512074E-03  2.45710476E-05  4.40226773E-01  5.29537864E-03  7.84565723E-01 -2.56686259E+00 -2.53387933E+00  0.00000000E+00
